Run,ReleaseDate,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Model,Sample,Submission,BioSample,Experiment,BioProject,spots,bases,avgLength,size_MB,Prediction,Confidence_Level,Note
SRR32171609,2025-01-29 22:24:24,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23935660,SRA2064335,SAMN46475128,SRX27516923,PRJNA1216989,36852944.0,333479651408.0,9048.0,235421.0,R10-dorado-0-SUP,high,
SRR32171610,2025-01-29 18:57:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23935659,SRA2064335,SAMN46475127,SRX27516922,PRJNA1216989,16322964.0,150065011096.0,9193.0,108944.0,R10-dorado-0-SUP,high,
SRR32171611,2025-01-30 03:06:25,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23935658,SRA2064335,SAMN46475126,SRX27516921,PRJNA1216989,48508653.0,403001368980.0,8307.0,282445.0,R10-dorado-0-SUP,high,
SRR31880708,2025-01-03 05:07:34,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23037682,SRA2044249,SAMN44485314,SRX27239290,PRJNA1144670,0.0,0.0,0.0,0.0,,-,DOWNLOAD_FAIL
SRR31759691,2024-12-18 12:34:54,Targeted-Capture,other,GENOMIC,SINGLE,MinION,SRS23578929,SRA2036930,SAMN45893718,SRX27121513,PRJNA1199974,6496.0,63907682.0,9838.0,53.0,R9-dorado-0-FAST,very high,
SRR31759690,2024-12-18 12:34:54,Targeted-Capture,other,GENOMIC,SINGLE,MinION,SRS23578930,SRA2036930,SAMN45893719,SRX27121514,PRJNA1199974,181216.0,1520100764.0,8388.0,1281.0,R9-dorado-0-FAST,very high,
SRR32050695,2025-01-20 06:09:30,AMPLICON,other,GENOMIC,SINGLE,GridION,SRS23831037,SRA2055401,SAMN46312240,SRX27399764,PRJNA1212883,1994.0,786256.0,394.0,0.0,R9-guppy-5or6-SUP,very high,
SRR32050694,2025-01-20 06:09:31,AMPLICON,other,GENOMIC,SINGLE,GridION,SRS23831038,SRA2055401,SAMN46312241,SRX27399765,PRJNA1212883,1801.0,719279.0,399.0,0.0,R9-guppy-5or6-SUP,very high,
SRR31759692,2024-12-18 12:34:54,Targeted-Capture,other,GENOMIC,SINGLE,MinION,SRS23578928,SRA2036930,SAMN45893717,SRX27121512,PRJNA1199974,46444.0,289372178.0,6230.0,243.0,R9-dorado-0-FAST,high,
ERR14064618,2024-12-16 20:34:40,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS22578643,ERA31042294,SAMEA117510860,ERX13467740,PRJEB83576,13794603.0,67263479969.0,4876.0,49347.0,R10-dorado-0-HAC,high,
ERR14064619,2024-12-16 20:34:40,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS22578644,ERA31042294,SAMEA117510861,ERX13467741,PRJEB83576,26741934.0,61761838541.0,2309.0,46994.0,R10-dorado-0-HAC,high,
ERR14064620,2024-12-16 20:34:40,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS22578645,ERA31042294,SAMEA117510862,ERX13467742,PRJEB83576,0.0,0.0,0.0,0.0,,-,DOWNLOAD_FAIL
ERR14064621,2024-12-16 20:34:40,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS22578646,ERA31042294,SAMEA117510863,ERX13467743,PRJEB83576,27034277.0,62255351695.0,2302.0,46728.0,R10-dorado-0-HAC,high,
SRR31592211,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427140,SRA2026832,SAMN45151284,SRX26957099,PRJNA1193666,236730.0,335844152.0,1418.0,273.0,R9-dorado-0-SUP,high,
SRR31592212,2024-12-03 18:51:05,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427141,SRA2026832,SAMN45151283,SRX26957098,PRJNA1193666,226388.0,354576329.0,1566.0,287.0,R9-dorado-0-SUP,high,
SRR31592210,2024-12-03 18:51:08,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427142,SRA2026832,SAMN45151285,SRX26957100,PRJNA1193666,329767.0,447760364.0,1357.0,366.0,R9-dorado-0-SUP,high,
SRR31674826,2024-12-13 15:28:52,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23500538,SRA2031814,SAMN45610382,SRX27037286,PRJNA1196660,26061624.0,134207462698.0,5149.0,99446.0,R10-dorado-0-HAC,high,
SRR31674825,2024-12-13 13:09:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23500539,SRA2031814,SAMN45610383,SRX27037287,PRJNA1196660,12000161.0,65639731251.0,5469.0,50485.0,R10-dorado-0-HAC,high,
SRR31592217,2024-12-03 18:51:08,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427134,SRA2026832,SAMN45151312,SRX26957093,PRJNA1193666,48865.0,170250025.0,3484.0,134.0,R10-dorado-0-SUP,high,
SRR31592216,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427136,SRA2026832,SAMN45151313,SRX26957094,PRJNA1193666,197793.0,654142073.0,3307.0,522.0,R10-dorado-0-HAC,high,
SRR31592215,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427138,SRA2026832,SAMN45151280,SRX26957095,PRJNA1193666,189205.0,343477041.0,1815.0,278.0,R9-dorado-0-SUP,high,
SRR31592214,2024-12-03 18:51:08,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427137,SRA2026832,SAMN45151281,SRX26957096,PRJNA1193666,168927.0,297073256.0,1758.0,241.0,R9-dorado-0-SUP,high,
SRR31592213,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427139,SRA2026832,SAMN45151282,SRX26957097,PRJNA1193666,267114.0,413000088.0,1546.0,335.0,R9-dorado-0-SUP,high,
SRR31592222,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427130,SRA2026832,SAMN45151307,SRX26957088,PRJNA1193666,206680.0,532154355.0,2574.0,426.0,R10-dorado-0-HAC,high,
SRR31592220,2024-12-03 18:51:05,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427131,SRA2026832,SAMN45151309,SRX26957090,PRJNA1193666,43448.0,189400685.0,4359.0,153.0,R10-dorado-0-HAC,high,
SRR31592221,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427132,SRA2026832,SAMN45151308,SRX26957089,PRJNA1193666,179960.0,606489953.0,3370.0,483.0,R10-dorado-0-HAC,high,
SRR31592219,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427133,SRA2026832,SAMN45151310,SRX26957091,PRJNA1193666,48284.0,123403442.0,2555.0,93.0,R10-dorado-0-HAC,high,
SRR31592218,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427135,SRA2026832,SAMN45151311,SRX26957092,PRJNA1193666,39724.0,116250634.0,2926.0,95.0,R10-dorado-0-SUP,high,
SRR31592227,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427125,SRA2026832,SAMN45151303,SRX26957083,PRJNA1193666,86838.0,93919991.0,1081.0,81.0,R10-dorado-0-HAC,high,
SRR31592226,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427126,SRA2026832,SAMN45151304,SRX26957084,PRJNA1193666,141200.0,673889359.0,4772.0,539.0,R10-dorado-0-HAC,high,
SRR31592224,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427127,SRA2026832,SAMN45151279,SRX26957086,PRJNA1193666,225782.0,386091074.0,1710.0,311.0,R9-dorado-0-HAC,high,
SRR31592223,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427128,SRA2026832,SAMN45151306,SRX26957087,PRJNA1193666,113381.0,229746949.0,2026.0,186.0,R10-dorado-0-HAC,high,
SRR31592225,2024-12-03 18:51:05,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427129,SRA2026832,SAMN45151305,SRX26957085,PRJNA1193666,114178.0,405355244.0,3550.0,318.0,R10-dorado-0-HAC,high,
SRR31592232,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427120,SRA2026832,SAMN45151298,SRX26957078,PRJNA1193666,209898.0,253810410.0,1209.0,216.0,R10-dorado-0-HAC,high,
SRR31592231,2024-12-03 18:51:05,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427121,SRA2026832,SAMN45151299,SRX26957079,PRJNA1193666,96716.0,112994603.0,1168.0,99.0,R10-dorado-0-SUP,high,
SRR31592230,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427122,SRA2026832,SAMN45151300,SRX26957080,PRJNA1193666,231919.0,295108401.0,1272.0,248.0,R10-dorado-0-HAC,high,
SRR31592229,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427123,SRA2026832,SAMN45151301,SRX26957081,PRJNA1193666,117669.0,162967229.0,1384.0,139.0,R10-dorado-0-HAC,high,
SRR31592228,2024-12-03 18:51:05,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427124,SRA2026832,SAMN45151302,SRX26957082,PRJNA1193666,232418.0,217660786.0,936.0,191.0,R10-dorado-0-HAC,high,
SRR31592237,2024-12-03 18:51:05,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427115,SRA2026832,SAMN45151294,SRX26957073,PRJNA1193666,173593.0,169465776.0,976.0,147.0,R10-dorado-0-HAC,high,
SRR31592236,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427116,SRA2026832,SAMN45151295,SRX26957074,PRJNA1193666,254870.0,220266523.0,864.0,193.0,R10-dorado-0-HAC,high,
SRR31592235,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427117,SRA2026832,SAMN45151278,SRX26957075,PRJNA1193666,292038.0,335436752.0,1148.0,274.0,R9-dorado-0-SUP,very high,
SRR31592234,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427118,SRA2026832,SAMN45151296,SRX26957076,PRJNA1193666,242847.0,176141284.0,725.0,156.0,R10-dorado-0-HAC,high,
SRR31592233,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427119,SRA2026832,SAMN45151297,SRX26957077,PRJNA1193666,159601.0,165232642.0,1035.0,142.0,R10-dorado-0-HAC,high,
SRR31592242,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427110,SRA2026832,SAMN45151289,SRX26957068,PRJNA1193666,146877.0,178209583.0,1213.0,152.0,R10-dorado-0-HAC,high,
SRR31592241,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427111,SRA2026832,SAMN45151290,SRX26957069,PRJNA1193666,62043.0,65221408.0,1051.0,56.0,R10-dorado-0-HAC,high,
SRR31592240,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427112,SRA2026832,SAMN45151291,SRX26957070,PRJNA1193666,230750.0,198192140.0,858.0,173.0,R10-dorado-0-HAC,high,
SRR31592239,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427113,SRA2026832,SAMN45151292,SRX26957071,PRJNA1193666,97904.0,108177555.0,1104.0,96.0,R10-dorado-0-SUP,high,
SRR31592238,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,PromethION,SRS23427114,SRA2026832,SAMN45151293,SRX26957072,PRJNA1193666,118392.0,161259371.0,1362.0,138.0,R10-dorado-0-HAC,high,
SRR31592247,2024-12-03 18:51:06,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427105,SRA2026832,SAMN45151276,SRX26957063,PRJNA1193666,493906.0,456053490.0,923.0,379.0,R9-dorado-0-HAC,high,
SRR31592245,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427107,SRA2026832,SAMN45151286,SRX26957065,PRJNA1193666,203916.0,258878788.0,1269.0,212.0,R9-dorado-0-SUP,high,
SRR31592244,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427108,SRA2026832,SAMN45151287,SRX26957066,PRJNA1193666,263292.0,281667157.0,1069.0,234.0,R9-dorado-0-SUP,high,
SRR31592243,2024-12-03 18:51:07,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427109,SRA2026832,SAMN45151288,SRX26957067,PRJNA1193666,220606.0,331605167.0,1503.0,272.0,R9-dorado-0-SUP,high,
SRR31592246,2024-12-03 18:51:05,OTHER,RANDOM,GENOMIC,SINGLE,MinION,SRS23427106,SRA2026832,SAMN45151277,SRX26957064,PRJNA1193666,333847.0,441078905.0,1321.0,359.0,R9-dorado-0-SUP,high,
SRR31537474,2024-11-27 19:25:54,Hi-C,Restriction Digest,GENOMIC,SINGLE,PromethION,SRS20731440,SRA2023774,SAMN40414231,SRX26904720,PRJNA1086849,17033149.0,101908903275.0,5982.0,63145.0,R10-dorado-0-SUP,high,
SRR31537471,2024-11-27 19:25:51,Hi-C,Restriction Digest,GENOMIC,SINGLE,PromethION,SRS20731443,SRA2023774,SAMN40414233,SRX26904723,PRJNA1086849,16382019.0,100721614192.0,6148.0,62618.0,R10-dorado-0-HAC,high,
SRR31537472,2024-11-27 21:22:44,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS20731443,SRA2023774,SAMN40414233,SRX26904722,PRJNA1086849,4643849.0,152928143225.0,32931.0,94692.0,R10-dorado-0-HAC,medium,
SRR31537473,2024-11-27 22:11:31,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS20731442,SRA2023774,SAMN40414232,SRX26904721,PRJNA1086849,13879423.0,476339205123.0,34319.0,288300.0,R10-dorado-0-HAC,high,
SRR31537470,2024-11-27 21:22:44,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23384256,SRA2023774,SAMN40414236,SRX26904724,PRJNA1086849,11050159.0,255075283989.0,23083.0,208623.0,R10-guppy-5or6-SUP,very high,
SRR31537475,2024-11-27 19:09:15,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS20731440,SRA2023774,SAMN40414231,SRX26904719,PRJNA1086849,8576757.0,191912081524.0,22375.0,115939.0,R10-dorado-0-HAC,medium,
SRR31537476,2024-11-27 22:50:34,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS20731439,SRA2023774,SAMN40414230,SRX26904718,PRJNA1086849,18977156.0,516913972746.0,27238.0,318976.0,R10-dorado-0-HAC,high,
SRR31537477,2024-11-27 19:43:50,Hi-C,Restriction Digest,GENOMIC,SINGLE,PromethION,SRS20731438,SRA2023774,SAMN40414229,SRX26904717,PRJNA1086849,15059134.0,100010823773.0,6641.0,61470.0,R10-dorado-0-HAC,high,
SRR31537483,2024-11-27 19:09:15,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS20731438,SRA2023774,SAMN40414229,SRX26904711,PRJNA1086849,6282028.0,150699002150.0,23988.0,94066.0,R10-dorado-0-HAC,high,
SRR31537480,2024-11-27 19:25:51,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS23384257,SRA2023774,SAMN40414237,SRX26904714,PRJNA1086849,16531924.0,111424531621.0,6739.0,89598.0,R10-dorado-0-SUP,high,
SRR31537484,2024-11-28 07:16:31,WGS,RANDOM,GENOMIC,SINGLE,PromethION,SRS20731437,SRA2023774,SAMN40414228,SRX26904710,PRJNA1086849,19019221.0,505493978427.0,26578.0,307679.0,R10-dorado-0-HAC,high,
SRR31484358,2024-12-20 00:18:40,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335750,SRA2021009,SAMN45028372,SRX26852675,PRJNA1190184,48949.0,111548991.0,2278.0,90.0,R9-guppy-5or6-SUP,very high,
SRR31484357,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335751,SRA2021009,SAMN45028373,SRX26852676,PRJNA1190184,23737.0,57090126.0,2405.0,46.0,R9-guppy-5or6-SUP,very high,
SRR31484356,2024-11-25 08:31:23,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335752,SRA2021009,SAMN45028374,SRX26852677,PRJNA1190184,33870.0,78467964.0,2316.0,63.0,R9-guppy-5or6-SUP,very high,
SRR31484355,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335753,SRA2021009,SAMN45028375,SRX26852678,PRJNA1190184,20273.0,41183378.0,2031.0,33.0,R9-guppy-5or6-SUP,very high,
SRR31484362,2024-12-20 00:18:40,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335747,SRA2021009,SAMN45028368,SRX26852671,PRJNA1190184,45479.0,110710777.0,2434.0,89.0,R9-guppy-5or6-SUP,very high,
SRR31484361,2024-12-20 00:18:40,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335746,SRA2021009,SAMN45028369,SRX26852672,PRJNA1190184,37809.0,86041917.0,2275.0,70.0,R9-guppy-5or6-SUP,very high,
SRR31484360,2024-12-20 00:18:27,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335748,SRA2021009,SAMN45028370,SRX26852673,PRJNA1190184,39607.0,92860564.0,2344.0,75.0,R9-guppy-5or6-SUP,very high,
SRR31484359,2024-12-20 00:18:28,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335749,SRA2021009,SAMN45028371,SRX26852674,PRJNA1190184,17207.0,37091120.0,2155.0,30.0,R9-guppy-5or6-SUP,very high,
SRR31484363,2024-11-25 08:31:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335735,SRA2021009,SAMN45028294,SRX26852670,PRJNA1190184,9062.0,24534837.0,2707.0,19.0,R9-guppy-5or6-FAST,very high,
SRR31484368,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335742,SRA2021009,SAMN45028363,SRX26852665,PRJNA1190184,29317.0,67823966.0,2313.0,55.0,R9-guppy-5or6-SUP,very high,
SRR31484367,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335741,SRA2021009,SAMN45028364,SRX26852666,PRJNA1190184,31129.0,73916473.0,2374.0,60.0,R9-guppy-5or6-SUP,very high,
SRR31484366,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335743,SRA2021009,SAMN45028365,SRX26852667,PRJNA1190184,31603.0,73522015.0,2326.0,59.0,R9-guppy-5or6-SUP,very high,
SRR31484365,2024-12-20 00:18:40,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335744,SRA2021009,SAMN45028366,SRX26852668,PRJNA1190184,40586.0,94917458.0,2338.0,77.0,R9-guppy-5or6-SUP,very high,
SRR31484364,2024-12-20 00:18:40,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335745,SRA2021009,SAMN45028367,SRX26852669,PRJNA1190184,24585.0,58823261.0,2392.0,47.0,R9-guppy-5or6-SUP,very high,
SRR31484373,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335737,SRA2021009,SAMN45028358,SRX26852660,PRJNA1190184,32290.0,73228558.0,2267.0,59.0,R9-guppy-5or6-SUP,very high,
SRR31484372,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335736,SRA2021009,SAMN45028359,SRX26852661,PRJNA1190184,26702.0,57331432.0,2147.0,46.0,R9-guppy-5or6-SUP,very high,
SRR31484371,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335738,SRA2021009,SAMN45028360,SRX26852662,PRJNA1190184,18740.0,39806702.0,2124.0,32.0,R9-guppy-5or6-SUP,very high,
SRR31484370,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335739,SRA2021009,SAMN45028361,SRX26852663,PRJNA1190184,29303.0,62703627.0,2139.0,51.0,R9-guppy-5or6-SUP,very high,
SRR31484369,2024-11-25 08:31:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335740,SRA2021009,SAMN45028362,SRX26852664,PRJNA1190184,30979.0,71355501.0,2303.0,58.0,R9-guppy-5or6-SUP,very high,
SRR31484378,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335731,SRA2021009,SAMN45028354,SRX26852655,PRJNA1190184,28351.0,65100762.0,2296.0,52.0,R9-guppy-5or6-SUP,very high,
SRR31484377,2024-11-25 08:31:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335732,SRA2021009,SAMN45028355,SRX26852656,PRJNA1190184,26186.0,56217904.0,2146.0,45.0,R9-guppy-5or6-SUP,very high,
SRR31484376,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335734,SRA2021009,SAMN45028356,SRX26852657,PRJNA1190184,39734.0,88902606.0,2237.0,72.0,R9-guppy-5or6-SUP,very high,
SRR31484375,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335733,SRA2021009,SAMN45028357,SRX26852658,PRJNA1190184,41744.0,100951283.0,2418.0,82.0,R9-guppy-5or6-SUP,very high,
SRR31484374,2024-12-20 00:18:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335735,SRA2021009,SAMN45028294,SRX26852659,PRJNA1190184,38634.0,169533307.0,4388.0,134.0,R9-guppy-5or6-FAST,very high,
SRR31484383,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335726,SRA2021009,SAMN45028349,SRX26852650,PRJNA1190184,36302.0,86042009.0,2370.0,69.0,R9-guppy-5or6-SUP,very high,
SRR31484382,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335727,SRA2021009,SAMN45028350,SRX26852651,PRJNA1190184,36971.0,84941301.0,2297.0,69.0,R9-guppy-5or6-SUP,very high,
SRR31484381,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335728,SRA2021009,SAMN45028351,SRX26852652,PRJNA1190184,46949.0,104903504.0,2234.0,85.0,R9-guppy-5or6-SUP,very high,
SRR31484380,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335729,SRA2021009,SAMN45028352,SRX26852653,PRJNA1190184,24498.0,50733948.0,2070.0,41.0,R9-guppy-5or6-SUP,very high,
SRR31484379,2024-12-20 00:18:36,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335730,SRA2021009,SAMN45028353,SRX26852654,PRJNA1190184,28367.0,67527535.0,2380.0,54.0,R9-guppy-5or6-SUP,very high,
SRR31484388,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335722,SRA2021009,SAMN45028345,SRX26852645,PRJNA1190184,36664.0,75780840.0,2066.0,61.0,R9-guppy-5or6-SUP,very high,
SRR31484387,2024-11-25 08:31:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335724,SRA2021009,SAMN45028346,SRX26852646,PRJNA1190184,30302.0,69068020.0,2279.0,56.0,R9-guppy-5or6-SUP,very high,
SRR31484386,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335723,SRA2021009,SAMN45028347,SRX26852647,PRJNA1190184,51837.0,121403936.0,2342.0,98.0,R9-guppy-5or6-SUP,very high,
SRR31484384,2024-12-20 00:18:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335725,SRA2021009,SAMN45028348,SRX26852649,PRJNA1190184,47831.0,107435608.0,2246.0,87.0,R9-guppy-5or6-SUP,very high,
SRR31484385,2024-11-25 08:31:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335714,SRA2021009,SAMN45028293,SRX26852648,PRJNA1190184,5697.0,15157616.0,2660.0,12.0,R9-guppy-5or6-HAC,very high,
SRR31484393,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335717,SRA2021009,SAMN45028340,SRX26852640,PRJNA1190184,42234.0,93314222.0,2209.0,76.0,R9-guppy-5or6-SUP,very high,
SRR31484392,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335718,SRA2021009,SAMN45028341,SRX26852641,PRJNA1190184,50443.0,113496750.0,2250.0,92.0,R9-guppy-5or6-SUP,very high,
SRR31484391,2024-11-25 08:31:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335719,SRA2021009,SAMN45028342,SRX26852642,PRJNA1190184,42664.0,88638305.0,2077.0,72.0,R9-guppy-5or6-SUP,very high,
SRR31484389,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335720,SRA2021009,SAMN45028344,SRX26852644,PRJNA1190184,47555.0,114681382.0,2411.0,93.0,R9-guppy-5or6-SUP,very high,
SRR31484390,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335721,SRA2021009,SAMN45028343,SRX26852643,PRJNA1190184,55260.0,129180247.0,2337.0,104.0,R9-guppy-5or6-SUP,very high,
SRR31484398,2024-12-20 00:18:36,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335713,SRA2021009,SAMN45028336,SRX26852635,PRJNA1190184,50544.0,117618539.0,2327.0,95.0,R9-guppy-5or6-SUP,very high,
SRR31484397,2024-12-20 00:18:36,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335712,SRA2021009,SAMN45028337,SRX26852636,PRJNA1190184,56614.0,143375927.0,2532.0,116.0,R9-guppy-5or6-SUP,very high,
SRR31484395,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335716,SRA2021009,SAMN45028338,SRX26852638,PRJNA1190184,42000.0,96108975.0,2288.0,78.0,R9-guppy-5or6-SUP,very high,
SRR31484394,2024-11-25 08:31:23,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335715,SRA2021009,SAMN45028339,SRX26852639,PRJNA1190184,30157.0,67698188.0,2244.0,55.0,R9-guppy-5or6-SUP,very high,
SRR31484396,2024-12-20 00:18:37,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335714,SRA2021009,SAMN45028293,SRX26852637,PRJNA1190184,47068.0,209596468.0,4453.0,166.0,R9-guppy-5or6-FAST,very high,
SRR31484402,2024-12-20 00:18:36,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335707,SRA2021009,SAMN45028332,SRX26852631,PRJNA1190184,31966.0,69201007.0,2164.0,56.0,R9-guppy-5or6-SUP,very high,
SRR31484403,2024-12-20 00:18:36,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335708,SRA2021009,SAMN45028331,SRX26852630,PRJNA1190184,27666.0,59399835.0,2147.0,48.0,R9-guppy-5or6-SUP,very high,
SRR31484401,2024-12-20 00:18:36,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335709,SRA2021009,SAMN45028333,SRX26852632,PRJNA1190184,26977.0,62133807.0,2303.0,50.0,R9-guppy-5or6-SUP,very high,
SRR31484400,2024-11-25 08:31:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS23335710,SRA2021009,SAMN45028334,SRX26852633,PRJNA1190184,10774.0,25022630.0,2322.0,20.0,R9-guppy-5or6-SUP,very high,
